date,currency_from,currency_to,rate
2024-10-11,USD,PLN,4.0265
2024-10-11,EUR,PLN,42.6294
2024-10-11,GBP,PLN,4.9283
2024-10-11,JPY,PLN,0.0273
2024-10-11,CHF,PLN,4.5066
2024-10-11,CAD,PLN,3.0223
2024-10-12,USD,PLN,3.9432
2024-10-12,EUR,PLN,4.2332
2024-10-12,GBP,PLN,4.9506
2024-10-12,JPY,PLN,0.0274
2024-10-12,CHF,PLN,4.5609
2024-10-12,CAD,PLN,2.9902
2024-10-13,USD,PLN,3.9859
2024-10-13,EUR,PLN,4.3377
2024-10-13,GBP,PLN,4.9301
2024-10-13,JPY,PLN,0.0273
2024-10-13,CHF,PLN,4.4306
2024-10-13,CAD,PLN,2.9718
2024-10-14,USD,PLN,4.0155
2024-10-14,EUR,PLN,4.2391
2024-10-14,GBP,PLN,0.5043
2024-10-14,JPY,PLN,0.0265
2024-10-14,CHF,PLN,4.5896
2024-10-14,CAD,PLN,2.9901
2024-10-15,USD,PLN,3.9352
2024-10-15,EUR,PLN,4.3709
2024-10-15,GBP,PLN,5.0405
2024-10-15,JPY,PLN,0.0275
2024-10-15,CHF,PLN,4.5839
2024-10-15,CAD,PLN,3.0553
2024-10-16,USD,PLN,3.9323
2024-10-16,EUR,PLN,4.2588
2024-10-16,GBP,PLN,5.0751
2024-10-16,JPY,PLN,0.0273
2024-10-16,CHF,PLN,4.5337
2024-10-16,CAD,PLN,2.9773
2024-10-17,USD,PLN,4.0643
2024-10-17,EUR,PLN,4.3275
2024-10-17,GBP,PLN,5.0504
2024-10-17,JPY,PLN,0.0267
2024-10-17,CHF,PLN,4.5789
2024-10-17,CAD,PLN,2.9825
2024-10-18,USD,PLN,3.9788
2024-10-18,EUR,PLN,4.3141
2024-10-18,GBP,PLN,4.9772
2024-10-18,JPY,PLN,0.0274
2024-10-18,CHF,PLN,4.433
2024-10-18,CAD,PLN,3.0055
2024-10-19,USD,PLN,4.0459
2024-10-19,EUR,PLN,4.2576
2024-10-19,GBP,PLN,5.0613
2024-10-19,JPY,PLN,0.0271
2024-10-19,CHF,PLN,4.4148
2024-10-19,CAD,PLN,3.0556
2024-10-20,USD,PLN,3.9572
2024-10-20,EUR,PLN,4.2486
2024-10-20,GBP,PLN,4.9603
2024-10-20,JPY,PLN,0.0275
2024-10-20,CHF,PLN,4.4264
2024-10-20,CAD,PLN,2.9622
2024-10-21,USD,PLN,4.041
2024-10-21,EUR,PLN,4.2389
2024-10-21,GBP,PLN,5.0721
2024-10-21,JPY,PLN,0.0266
2024-10-21,CHF,PLN,4.5631
2024-10-21,CAD,PLN,3.0341
2024-10-22,USD,PLN,4.0028
2024-10-22,EUR,PLN,4.3292
2024-10-22,GBP,PLN,5.0721
2024-10-22,JPY,PLN,0.0272
2024-10-22,CHF,PLN,4.5158
2024-10-22,CAD,PLN,2.9679
2024-10-23,USD,PLN,4.028
2024-10-23,EUR,PLN,4.3719
2024-10-23,GBP,PLN,4.9327
2024-10-23,JPY,PLN,0.0266
2024-10-23,CHF,PLN,44.2744
2024-10-23,CAD,PLN,29.5618
2024-10-24,USD,PLN,3.9958
2024-10-24,EUR,PLN,4.2899
2024-10-24,GBP,PLN,5.0845
2024-10-24,JPY,PLN,0.0275
2024-10-24,CHF,PLN,4.4597
2024-10-24,CAD,PLN,2.9798
2024-10-25,USD,PLN,3.9753
2024-10-25,EUR,PLN,4.3619
2024-10-25,GBP,PLN,4.978
2024-10-25,JPY,PLN,0.0269
2024-10-25,CHF,PLN,4.5001
2024-10-25,CAD,PLN,2.9923
2024-10-26,USD,PLN,3.9986
2024-10-26,EUR,PLN,4.2887
2024-10-26,GBP,PLN,4.9312
2024-10-26,JPY,PLN,0.027
2024-10-26,CHF,PLN,4.5075
2024-10-26,CAD,PLN,3.0451
2024-10-27,USD,PLN,4.0508
2024-10-27,EUR,PLN,4.3578
2024-10-27,GBP,PLN,4.9292
2024-10-27,JPY,PLN,0.0275
2024-10-27,CHF,PLN,4.486
2024-10-27,CAD,PLN,2.9855
2024-10-28,USD,PLN,3.9954
2024-10-28,EUR,PLN,4.3547
2024-10-28,GBP,PLN,4.9067
2024-10-28,JPY,PLN,0.0269
2024-10-28,CHF,PLN,4.4573
2024-10-28,CAD,PLN,3.0255
2024-10-29,USD,PLN,3.9293
2024-10-29,EUR,PLN,4.3516
2024-10-29,GBP,PLN,5.0062
2024-10-29,JPY,PLN,0.0265
2024-10-29,CHF,PLN,4.5074
2024-10-29,CAD,PLN,2.9793
2024-10-30,USD,PLN,4.044
2024-10-30,EUR,PLN,4.2632
2024-10-30,GBP,PLN,5.0449
2024-10-30,JPY,PLN,0.0266
2024-10-30,CHF,PLN,4.4762
2024-10-30,CAD,PLN,3.0547
2024-10-31,USD,PLN,3.9262
2024-10-31,EUR,PLN,4.2659
2024-10-31,GBP,PLN,4.9551
2024-10-31,JPY,PLN,0.0273
2024-10-31,CHF,PLN,4.5468
2024-10-31,CAD,PLN,3.0282
2024-11-01,USD,PLN,4.0742
2024-11-01,EUR,PLN,4.264
2024-11-01,GBP,PLN,5.0235
2024-11-01,JPY,PLN,0.0266
2024-11-01,CHF,PLN,4.5741
2024-11-01,CAD,PLN,3.043
2024-11-02,USD,PLN,3.9974
2024-11-02,EUR,PLN,4.3141
2024-11-02,GBP,PLN,50.6832
2024-11-02,JPY,PLN,0.0267
2024-11-02,CHF,PLN,4.4156
2024-11-02,CAD,PLN,0.2954
2024-11-03,USD,PLN,3.9605
2024-11-03,EUR,PLN,4.2705
2024-11-03,GBP,PLN,5.083
2024-11-03,JPY,PLN,0.0274
2024-11-03,CHF,PLN,4.5294
2024-11-03,CAD,PLN,3.0236
2024-11-04,USD,PLN,3.996
2024-11-04,EUR,PLN,4.2883
2024-11-04,GBP,PLN,4.9969
2024-11-04,JPY,PLN,0.0274
2024-11-04,CHF,PLN,4.4851
2024-11-04,CAD,PLN,2.9949
2024-11-05,USD,PLN,4.0586
2024-11-05,EUR,PLN,4.3553
2024-11-05,GBP,PLN,4.9222
2024-11-05,JPY,PLN,0.0266
2024-11-05,CHF,PLN,4.539
2024-11-05,CAD,PLN,2.9444
2024-11-06,USD,PLN,3.9989
2024-11-06,EUR,PLN,43.44
2024-11-06,GBP,PLN,4.9603
2024-11-06,JPY,PLN,0.0265
2024-11-06,CHF,PLN,4.5215
2024-11-06,CAD,PLN,3.0445
2024-11-07,USD,PLN,3.9382
2024-11-07,EUR,PLN,4.3799
2024-11-07,GBP,PLN,5.0188
2024-11-07,JPY,PLN,0.027
2024-11-07,CHF,PLN,4.5093
2024-11-07,CAD,PLN,3.0497
2024-11-08,USD,PLN,4.035
2024-11-08,EUR,PLN,4.3713
2024-11-08,GBP,PLN,5.0455
2024-11-08,JPY,PLN,0.0274
2024-11-08,CHF,PLN,4.5738
2024-11-08,CAD,PLN,3.0314
2024-11-09,USD,PLN,4.0592
2024-11-09,EUR,PLN,4.2703
2024-11-09,GBP,PLN,4.981
2024-11-09,JPY,PLN,0.0266
2024-11-09,CHF,PLN,4.4312
2024-11-09,CAD,PLN,2.9692
2024-11-10,USD,PLN,4.0404
2024-11-10,EUR,PLN,43.0937
2024-11-10,GBP,PLN,4.9834
2024-11-10,JPY,PLN,0.0269
2024-11-10,CHF,PLN,4.4535
2024-11-10,CAD,PLN,2.9872
2024-11-11,USD,PLN,4.0692
2024-11-11,EUR,PLN,0.4283
2024-11-11,GBP,PLN,4.9861
2024-11-11,JPY,PLN,0.0275
2024-11-11,CHF,PLN,4.535
2024-11-11,CAD,PLN,3.0141
2024-11-12,USD,PLN,4.0018
2024-11-12,EUR,PLN,4.2625
2024-11-12,GBP,PLN,4.9809
2024-11-12,JPY,PLN,0.0272
2024-11-12,CHF,PLN,4.5492
2024-11-12,CAD,PLN,3.0353
2024-11-13,USD,PLN,4.0462
2024-11-13,EUR,PLN,4.3827
2024-11-13,GBP,PLN,4.9708
2024-11-13,JPY,PLN,0.027
2024-11-13,CHF,PLN,4.53
2024-11-13,CAD,PLN,2.9467
2024-11-14,USD,PLN,4.062
2024-11-14,EUR,PLN,4.3039
2024-11-14,GBP,PLN,5.0578
2024-11-14,JPY,PLN,0.0275
2024-11-14,CHF,PLN,4.5219
2024-11-14,CAD,PLN,2.944
2024-11-15,USD,PLN,3.9813
2024-11-15,EUR,PLN,4.314
2024-11-15,GBP,PLN,5.0304
2024-11-15,JPY,PLN,0.0268
2024-11-15,CHF,PLN,4.4598
2024-11-15,CAD,PLN,2.9877
2024-11-16,USD,PLN,4.04
2024-11-16,EUR,PLN,4.276
2024-11-16,GBP,PLN,5.0504
2024-11-16,JPY,PLN,0.0267
2024-11-16,CHF,PLN,4.5355
2024-11-16,CAD,PLN,2.9451
2024-11-17,USD,PLN,4.0015
2024-11-17,EUR,PLN,4.2381
2024-11-17,GBP,PLN,5.0769
2024-11-17,JPY,PLN,0.0267
2024-11-17,CHF,PLN,4.5542
2024-11-17,CAD,PLN,3.0313
2024-11-18,USD,PLN,3.956
2024-11-18,EUR,PLN,4.2343
2024-11-18,GBP,PLN,4.9492
2024-11-18,JPY,PLN,0.0274
2024-11-18,CHF,PLN,4.5341
2024-11-18,CAD,PLN,2.9764
2024-11-19,USD,PLN,3.9638
2024-11-19,EUR,PLN,4.3334
2024-11-19,GBP,PLN,4.9992
2024-11-19,JPY,PLN,0.0267
2024-11-19,CHF,PLN,4.4205
2024-11-19,CAD,PLN,3.0186
2024-11-20,USD,PLN,39.4141
2024-11-20,EUR,PLN,4.2527
2024-11-20,GBP,PLN,5.0163
2024-11-20,JPY,PLN,0.0267
2024-11-20,CHF,PLN,4.5151
2024-11-20,CAD,PLN,3.0296
2024-11-21,USD,PLN,0.3987
2024-11-21,EUR,PLN,4.2454
2024-11-21,GBP,PLN,4.9113
2024-11-21,JPY,PLN,0.0265
2024-11-21,CHF,PLN,4.4999
2024-11-21,CAD,PLN,2.9936
2024-11-22,USD,PLN,3.923
2024-11-22,EUR,PLN,4.2172
2024-11-22,GBP,PLN,5.0514
2024-11-22,JPY,PLN,0.0266
2024-11-22,CHF,PLN,4.4843
2024-11-22,CAD,PLN,3.0449
2024-11-23,USD,PLN,3.9886
2024-11-23,EUR,PLN,4.3467
2024-11-23,GBP,PLN,5.0554
2024-11-23,JPY,PLN,0.0266
2024-11-23,CHF,PLN,4.4711
2024-11-23,CAD,PLN,2.9526
2024-11-24,USD,PLN,4.0563
2024-11-24,EUR,PLN,4.2169
2024-11-24,GBP,PLN,4.9248
2024-11-24,JPY,PLN,0.0268
2024-11-24,CHF,PLN,4.4107
2024-11-24,CAD,PLN,3.0217
2024-11-25,USD,PLN,3.987
2024-11-25,EUR,PLN,4.3406
2024-11-25,GBP,PLN,5.0885
2024-11-25,JPY,PLN,0.0268
2024-11-25,CHF,PLN,4.4199
2024-11-25,CAD,PLN,0.3024
2024-11-26,USD,PLN,3.9305
2024-11-26,EUR,PLN,4.3765
2024-11-26,GBP,PLN,4.9419
2024-11-26,JPY,PLN,0.0267
2024-11-26,CHF,PLN,4.4275
2024-11-26,CAD,PLN,3.0192
2024-11-27,USD,PLN,4.0556
2024-11-27,EUR,PLN,4.3335
2024-11-27,GBP,PLN,4.996
2024-11-27,JPY,PLN,0.027
2024-11-27,CHF,PLN,4.5255
2024-11-27,CAD,PLN,2.9901
2024-11-28,USD,PLN,4.0114
2024-11-28,EUR,PLN,4.2219
2024-11-28,GBP,PLN,4.9606
2024-11-28,JPY,PLN,0.0268
2024-11-28,CHF,PLN,4.5222
2024-11-28,CAD,PLN,2.9974
2024-11-29,USD,PLN,4.017
2024-11-29,EUR,PLN,4.3837
2024-11-29,GBP,PLN,4.9454
2024-11-29,JPY,PLN,0.0268
2024-11-29,CHF,PLN,4.5447
2024-11-29,CAD,PLN,3.0166
2024-11-30,USD,PLN,40.7474
2024-11-30,EUR,PLN,4.2264
2024-11-30,GBP,PLN,5.059
2024-11-30,JPY,PLN,0.0274
2024-11-30,CHF,PLN,4.5796
2024-11-30,CAD,PLN,3.0545
2024-12-01,USD,PLN,4.0551
2024-12-01,EUR,PLN,4.3489
2024-12-01,GBP,PLN,5.0483
2024-12-01,JPY,PLN,0.0266
2024-12-01,CHF,PLN,4.4656
2024-12-01,CAD,PLN,3.0013
2024-12-02,USD,PLN,3.9975
2024-12-02,EUR,PLN,4.2783
2024-12-02,GBP,PLN,5.0124
2024-12-02,JPY,PLN,0.027
2024-12-02,CHF,PLN,4.5694
2024-12-02,CAD,PLN,3.018
2024-12-03,USD,PLN,3.9878
2024-12-03,EUR,PLN,4.3591
2024-12-03,GBP,PLN,5.0564
2024-12-03,JPY,PLN,0.0274
2024-12-03,CHF,PLN,4.4412
2024-12-03,CAD,PLN,2.9555
2024-12-04,USD,PLN,4.0771
2024-12-04,EUR,PLN,4.28
2024-12-04,GBP,PLN,0.5062
2024-12-04,JPY,PLN,0.027
2024-12-04,CHF,PLN,4.4314
2024-12-04,CAD,PLN,2.974
2024-12-05,USD,PLN,4.0125
2024-12-05,EUR,PLN,4.2647
2024-12-05,GBP,PLN,4.9235
2024-12-05,JPY,PLN,0.0267
2024-12-05,CHF,PLN,4.4392
2024-12-05,CAD,PLN,3.0468
2024-12-06,USD,PLN,3.9405
2024-12-06,EUR,PLN,0.4309
2024-12-06,GBP,PLN,4.9778
2024-12-06,JPY,PLN,0.0268
2024-12-06,CHF,PLN,4.4524
2024-12-06,CAD,PLN,3.0508
2024-12-07,USD,PLN,3.9772
2024-12-07,EUR,PLN,4.3511
2024-12-07,GBP,PLN,4.9194
2024-12-07,JPY,PLN,0.0267
2024-12-07,CHF,PLN,4.5566
2024-12-07,CAD,PLN,0.2988
2024-12-08,USD,PLN,4.0297
2024-12-08,EUR,PLN,4.2186
2024-12-08,GBP,PLN,4.9476
2024-12-08,JPY,PLN,0.0265
2024-12-08,CHF,PLN,4.5047
2024-12-08,CAD,PLN,3.0313
2024-12-09,USD,PLN,3.9427
2024-12-09,EUR,PLN,4.2828
2024-12-09,GBP,PLN,4.9182
2024-12-09,JPY,PLN,0.0273
2024-12-09,CHF,PLN,4.4373
2024-12-09,CAD,PLN,3.0261
2024-12-10,USD,PLN,3.9213
2024-12-10,EUR,PLN,4.3127
2024-12-10,GBP,PLN,5.0855
2024-12-10,JPY,PLN,0.027
2024-12-10,CHF,PLN,4.4806
2024-12-10,CAD,PLN,2.9802
2024-12-11,USD,PLN,4.0756
2024-12-11,EUR,PLN,4.2197
2024-12-11,GBP,PLN,4.962
2024-12-11,JPY,PLN,0.0272
2024-12-11,CHF,PLN,4.4603
2024-12-11,CAD,PLN,2.9849
2024-12-12,USD,PLN,4.0218
2024-12-12,EUR,PLN,4.2678
2024-12-12,GBP,PLN,4.9626
2024-12-12,JPY,PLN,0.0273
2024-12-12,CHF,PLN,4.5333
2024-12-12,CAD,PLN,3.046
2024-12-13,USD,PLN,3.9776
2024-12-13,EUR,PLN,4.3163
2024-12-13,GBP,PLN,5.093
2024-12-13,JPY,PLN,0.271
2024-12-13,CHF,PLN,4.5307
2024-12-13,CAD,PLN,3.0298
2024-12-14,USD,PLN,3.9728
2024-12-14,EUR,PLN,4.3014
2024-12-14,GBP,PLN,5.0906
2024-12-14,JPY,PLN,0.0266
2024-12-14,CHF,PLN,0.4438
2024-12-14,CAD,PLN,2.9838
2024-12-15,USD,PLN,4.0249
2024-12-15,EUR,PLN,4.3503
2024-12-15,GBP,PLN,5.0389
2024-12-15,JPY,PLN,0.0275
2024-12-15,CHF,PLN,4.58
2024-12-15,CAD,PLN,3.0518
2024-12-16,USD,PLN,3.9849
2024-12-16,EUR,PLN,4.2796
2024-12-16,GBP,PLN,4.9502
2024-12-16,JPY,PLN,0.0272
2024-12-16,CHF,PLN,4.4296
2024-12-16,CAD,PLN,3.0341
2024-12-17,USD,PLN,3.9964
2024-12-17,EUR,PLN,0.4296
2024-12-17,GBP,PLN,4.9133
2024-12-17,JPY,PLN,0.0265
2024-12-17,CHF,PLN,4.4375
2024-12-17,CAD,PLN,2.9458
2024-12-18,USD,PLN,4.0454
2024-12-18,EUR,PLN,4.2502
2024-12-18,GBP,PLN,4.9265
2024-12-18,JPY,PLN,0.0271
2024-12-18,CHF,PLN,4.5329
2024-12-18,CAD,PLN,3.0479
2024-12-19,USD,PLN,3.9659
2024-12-19,EUR,PLN,4.3594
2024-12-19,GBP,PLN,5.0803
2024-12-19,JPY,PLN,0.0268
2024-12-19,CHF,PLN,4.5018
2024-12-19,CAD,PLN,3.0548
2024-12-20,USD,PLN,4.0279
2024-12-20,EUR,PLN,4.2939
2024-12-20,GBP,PLN,4.9476
2024-12-20,JPY,PLN,0.0265
2024-12-20,CHF,PLN,4.4908
2024-12-20,CAD,PLN,3.0572
2024-12-21,USD,PLN,3.9774
2024-12-21,EUR,PLN,4.2942
2024-12-21,GBP,PLN,4.946
2024-12-21,JPY,PLN,0.0271
2024-12-21,CHF,PLN,4.5122
2024-12-21,CAD,PLN,2.9817
2024-12-22,USD,PLN,4.0
2024-12-22,EUR,PLN,4.3446
2024-12-22,GBP,PLN,5.0349
2024-12-22,JPY,PLN,0.0273
2024-12-22,CHF,PLN,4.5162
2024-12-22,CAD,PLN,2.9504
2024-12-23,USD,PLN,3.9946
2024-12-23,EUR,PLN,4.2979
2024-12-23,GBP,PLN,4.9989
2024-12-23,JPY,PLN,0.0265
2024-12-23,CHF,PLN,4.5513
2024-12-23,CAD,PLN,2.9771
2024-12-24,USD,PLN,3.9962
2024-12-24,EUR,PLN,4.3848
2024-12-24,GBP,PLN,5.0496
2024-12-24,JPY,PLN,0.0266
2024-12-24,CHF,PLN,4.4209
2024-12-24,CAD,PLN,3.0387
2024-12-25,USD,PLN,3.9849
2024-12-25,EUR,PLN,4.3538
2024-12-25,GBP,PLN,5.0293
2024-12-25,JPY,PLN,0.027
2024-12-25,CHF,PLN,4.4965
2024-12-25,CAD,PLN,3.0226
2024-12-26,USD,PLN,0.3993
2024-12-26,EUR,PLN,4.3266
2024-12-26,GBP,PLN,5.0494
2024-12-26,JPY,PLN,0.0269
2024-12-26,CHF,PLN,4.4947
2024-12-26,CAD,PLN,3.0519
2024-12-27,USD,PLN,3.955
2024-12-27,EUR,PLN,4.3254
2024-12-27,GBP,PLN,5.0692
2024-12-27,JPY,PLN,0.0271
2024-12-27,CHF,PLN,4.4572
2024-12-27,CAD,PLN,3.0426
2024-12-28,USD,PLN,3.9525
2024-12-28,EUR,PLN,4.2836
2024-12-28,GBP,PLN,50.337
2024-12-28,JPY,PLN,0.0268
2024-12-28,CHF,PLN,4.5063
2024-12-28,CAD,PLN,3.0297
2024-12-29,USD,PLN,4.0595
2024-12-29,EUR,PLN,4.2619
2024-12-29,GBP,PLN,4.9539
2024-12-29,JPY,PLN,0.0269
2024-12-29,CHF,PLN,4.4697
2024-12-29,CAD,PLN,3.0472
2024-12-30,USD,PLN,4.0518
2024-12-30,EUR,PLN,4.345
2024-12-30,GBP,PLN,4.9428
2024-12-30,JPY,PLN,0.0269
2024-12-30,CHF,PLN,4.4196
2024-12-30,CAD,PLN,3.0556
2024-12-31,USD,PLN,4.0586
2024-12-31,EUR,PLN,4.3807
2024-12-31,GBP,PLN,4.9637
2024-12-31,JPY,PLN,0.0269
2024-12-31,CHF,PLN,4.5256
2024-12-31,CAD,PLN,3.0007
2025-01-01,USD,PLN,3.9866
2025-01-01,EUR,PLN,4.2904
2025-01-01,GBP,PLN,5.0951
2025-01-01,JPY,PLN,0.027
2025-01-01,CHF,PLN,44.6729
2025-01-01,CAD,PLN,2.9742
2025-01-02,USD,PLN,3.9478
2025-01-02,EUR,PLN,4.217
2025-01-02,GBP,PLN,5.0862
2025-01-02,JPY,PLN,0.0275
2025-01-02,CHF,PLN,4.4253
2025-01-02,CAD,PLN,3.0543
2025-01-03,USD,PLN,39.3491
2025-01-03,EUR,PLN,0.4267
2025-01-03,GBP,PLN,4.9333
2025-01-03,JPY,PLN,0.0273
2025-01-03,CHF,PLN,4.4513
2025-01-03,CAD,PLN,3.0394
2025-01-04,USD,PLN,3.9717
2025-01-04,EUR,PLN,4.2487
2025-01-04,GBP,PLN,5.0688
2025-01-04,JPY,PLN,0.0266
2025-01-04,CHF,PLN,4.5862
2025-01-04,CAD,PLN,3.0266
2025-01-05,USD,PLN,3.9442
2025-01-05,EUR,PLN,4.2645
2025-01-05,GBP,PLN,0.4945
2025-01-05,JPY,PLN,0.0265
2025-01-05,CHF,PLN,4.4611
2025-01-05,CAD,PLN,3.0051
2025-01-06,USD,PLN,4.0099
2025-01-06,EUR,PLN,4.2231
2025-01-06,GBP,PLN,4.9211
2025-01-06,JPY,PLN,0.0269
2025-01-06,CHF,PLN,4.5358
2025-01-06,CAD,PLN,2.9653
2025-01-07,USD,PLN,3.9346
2025-01-07,EUR,PLN,4.3472
2025-01-07,GBP,PLN,5.0502
2025-01-07,JPY,PLN,0.0273
2025-01-07,CHF,PLN,4.429
2025-01-07,CAD,PLN,2.9463
2025-01-08,USD,PLN,0.4052
2025-01-08,EUR,PLN,4.3208
2025-01-08,GBP,PLN,5.0327
2025-01-08,JPY,PLN,0.27
2025-01-08,CHF,PLN,4.5503
2025-01-08,CAD,PLN,3.0019
2025-01-09,USD,PLN,4.0264
2025-01-09,EUR,PLN,4.3724
2025-01-09,GBP,PLN,5.0363
2025-01-09,JPY,PLN,0.0275
2025-01-09,CHF,PLN,4.5652
2025-01-09,CAD,PLN,3.0391
2025-01-10,USD,PLN,4.0012
2025-01-10,EUR,PLN,4.3693
2025-01-10,GBP,PLN,5.0493
2025-01-10,JPY,PLN,0.0275
2025-01-10,CHF,PLN,4.5343
2025-01-10,CAD,PLN,3.0028
2025-01-11,USD,PLN,4.0691
2025-01-11,EUR,PLN,4.3224
2025-01-11,GBP,PLN,5.0736
2025-01-11,JPY,PLN,0.0272
2025-01-11,CHF,PLN,4.5607
2025-01-11,CAD,PLN,3.0295
2025-01-12,USD,PLN,4.0511
2025-01-12,EUR,PLN,42.7488
2025-01-12,GBP,PLN,5.0938
2025-01-12,JPY,PLN,0.027
2025-01-12,CHF,PLN,4.4336
2025-01-12,CAD,PLN,3.0552
2025-01-13,USD,PLN,3.9792
2025-01-13,EUR,PLN,4.3696
2025-01-13,GBP,PLN,5.0419
2025-01-13,JPY,PLN,0.0267
2025-01-13,CHF,PLN,4.4193
2025-01-13,CAD,PLN,3.0163
2025-01-14,USD,PLN,4.0388
2025-01-14,EUR,PLN,43.8308
2025-01-14,GBP,PLN,5.0187
2025-01-14,JPY,PLN,0.0269
2025-01-14,CHF,PLN,4.5724
2025-01-14,CAD,PLN,2.9895
2025-01-15,USD,PLN,3.9912
2025-01-15,EUR,PLN,43.7816
2025-01-15,GBP,PLN,5.0492
2025-01-15,JPY,PLN,0.0275
2025-01-15,CHF,PLN,4.4442
2025-01-15,CAD,PLN,3.0185
2025-01-16,USD,PLN,4.0156
2025-01-16,EUR,PLN,4.3552
2025-01-16,GBP,PLN,5.0809
2025-01-16,JPY,PLN,0.0275
2025-01-16,CHF,PLN,4.5659
2025-01-16,CAD,PLN,3.0179
2025-01-17,USD,PLN,3.9936
2025-01-17,EUR,PLN,4.3054
2025-01-17,GBP,PLN,4.9922
2025-01-17,JPY,PLN,0.0269
2025-01-17,CHF,PLN,4.4923
2025-01-17,CAD,PLN,3.0305
2025-01-18,USD,PLN,3.9665
2025-01-18,EUR,PLN,4.3457
2025-01-18,GBP,PLN,5.0796
2025-01-18,JPY,PLN,0.0268
2025-01-18,CHF,PLN,4.5614
2025-01-18,CAD,PLN,2.9618
2025-01-19,USD,PLN,4.0549
2025-01-19,EUR,PLN,4.2674
2025-01-19,GBP,PLN,5.0225
2025-01-19,JPY,PLN,0.0265
2025-01-19,CHF,PLN,4.5799
2025-01-19,CAD,PLN,2.9849
2025-01-20,USD,PLN,3.9822
2025-01-20,EUR,PLN,4.273
2025-01-20,GBP,PLN,5.0154
2025-01-20,JPY,PLN,0.0268
2025-01-20,CHF,PLN,4.5864
2025-01-20,CAD,PLN,2.9915
2025-01-21,USD,PLN,4.0784
2025-01-21,EUR,PLN,4.3631
2025-01-21,GBP,PLN,4.9374
2025-01-21,JPY,PLN,0.0271
2025-01-21,CHF,PLN,4.4754
2025-01-21,CAD,PLN,3.0298
2025-01-22,USD,PLN,4.0579
2025-01-22,EUR,PLN,4.364
2025-01-22,GBP,PLN,4.9285
2025-01-22,JPY,PLN,0.0268
2025-01-22,CHF,PLN,4.4411
2025-01-22,CAD,PLN,3.0259
2025-01-23,USD,PLN,4.0709
2025-01-23,EUR,PLN,4.2362
2025-01-23,GBP,PLN,4.9903
2025-01-23,JPY,PLN,0.0271
2025-01-23,CHF,PLN,4.4661
2025-01-23,CAD,PLN,2.9584
2025-01-24,USD,PLN,4.0236
2025-01-24,EUR,PLN,4.267
2025-01-24,GBP,PLN,5.0326
2025-01-24,JPY,PLN,0.0266
2025-01-24,CHF,PLN,4.5224
2025-01-24,CAD,PLN,2.9782
2025-01-25,USD,PLN,4.0062
2025-01-25,EUR,PLN,4.3498
2025-01-25,GBP,PLN,5.0959
2025-01-25,JPY,PLN,0.0267
2025-01-25,CHF,PLN,4.4369
2025-01-25,CAD,PLN,2.9574
2025-01-26,USD,PLN,3.9229
2025-01-26,EUR,PLN,4.2791
2025-01-26,GBP,PLN,5.0813
2025-01-26,JPY,PLN,0.0268
2025-01-26,CHF,PLN,4.4163
2025-01-26,CAD,PLN,2.9434
2025-01-27,USD,PLN,4.0546
2025-01-27,EUR,PLN,4.3709
2025-01-27,GBP,PLN,4.9292
2025-01-27,JPY,PLN,0.0274
2025-01-27,CHF,PLN,4.5081
2025-01-27,CAD,PLN,0.2952
2025-01-28,USD,PLN,4.0493
2025-01-28,EUR,PLN,4.2463
2025-01-28,GBP,PLN,4.9714
2025-01-28,JPY,PLN,0.0267
2025-01-28,CHF,PLN,4.4333
2025-01-28,CAD,PLN,2.9913
2025-01-29,USD,PLN,3.9461
2025-01-29,EUR,PLN,4.2381
2025-01-29,GBP,PLN,4.9898
2025-01-29,JPY,PLN,0.0269
2025-01-29,CHF,PLN,4.5548
2025-01-29,CAD,PLN,3.0295
2025-01-30,USD,PLN,3.9339
2025-01-30,EUR,PLN,4.3583
2025-01-30,GBP,PLN,5.036
2025-01-30,JPY,PLN,0.0274
2025-01-30,CHF,PLN,4.5331
2025-01-30,CAD,PLN,2.9537
2025-01-31,USD,PLN,3.9888
2025-01-31,EUR,PLN,4.3547
2025-01-31,GBP,PLN,0.505
2025-01-31,JPY,PLN,0.0272
2025-01-31,CHF,PLN,4.5327
2025-01-31,CAD,PLN,2.9934
2025-02-01,USD,PLN,0.404
2025-02-01,EUR,PLN,4.3324
2025-02-01,GBP,PLN,5.0722
2025-02-01,JPY,PLN,0.027
2025-02-01,CHF,PLN,4.5481
2025-02-01,CAD,PLN,2.9909
2025-02-02,USD,PLN,4.0743
2025-02-02,EUR,PLN,4.2147
2025-02-02,GBP,PLN,49.5201
2025-02-02,JPY,PLN,0.027
2025-02-02,CHF,PLN,4.5874
2025-02-02,CAD,PLN,3.0085
2025-02-03,USD,PLN,4.019
2025-02-03,EUR,PLN,4.2653
2025-02-03,GBP,PLN,4.9689
2025-02-03,JPY,PLN,0.0273
2025-02-03,CHF,PLN,4.4529
2025-02-03,CAD,PLN,0.3034
2025-02-04,USD,PLN,4.0798
2025-02-04,EUR,PLN,4.3147
2025-02-04,GBP,PLN,5.0195
2025-02-04,JPY,PLN,0.0268
2025-02-04,CHF,PLN,4.4594
2025-02-04,CAD,PLN,3.0269
2025-02-05,USD,PLN,4.0619
2025-02-05,EUR,PLN,4.2568
2025-02-05,GBP,PLN,4.9532
2025-02-05,JPY,PLN,0.0272
2025-02-05,CHF,PLN,4.5808
2025-02-05,CAD,PLN,3.0285
